,operating_frequency,S11 (dB20),S21 (dB20),NF (dB10),Lg,Ls,Ld,W
3765,2320000000,-32.83809571928011,15.73355590062701,1.75188498165179,5e-09,7.777778e-10,7.111111e-09,0.0002333333
3766,2320000000,-25.94845514202143,15.48007667771765,1.764069678917684,5e-09,8.333333e-10,7.111111e-09,0.0002333333
3767,2260000000,-22.26735268650415,15.02146687715459,1.726743958368762,5e-09,8.888889e-10,7.111111e-09,0.0002333333
3768,2260000000,-19.93316394576824,14.78256171882364,1.737951158824689,5e-09,9.444444e-10,7.111111e-09,0.0002333333
3769,2260000000,-18.1353834990937,14.54992124692953,1.749599504902002,5e-09,1e-09,7.111111e-09,0.0002333333
3770,2260000000,-16.36626112316763,16.91735078546323,1.663695801250002,5.333333e-09,5e-10,7.111111e-09,0.0002333333
3771,2260000000,-18.95162580661597,16.62038283090962,1.672975361608321,5.333333e-09,5.555556e-10,7.111111e-09,0.0002333333
3772,2260000000,-22.3345829275566,16.33295542679259,1.682717986401484,5.333333e-09,6.111111e-10,7.111111e-09,0.0002333333
3773,2260000000,-27.3684709731803,16.0545183005134,1.692919089255926,5.333333e-09,6.666667e-10,7.111111e-09,0.0002333333
3774,2260000000,-36.63245516568949,15.78456389665908,1.703573970710928,5.333333e-09,7.222222e-10,7.111111e-09,0.0002333333
3775,2260000000,-32.28869960201147,15.5226235518484,1.714677822954616,5.333333e-09,7.777778e-10,7.111111e-09,0.0002333333
3776,2260000000,-25.82298256197245,15.26826400150112,1.726225734602917,5.333333e-09,8.333333e-10,7.111111e-09,0.0002333333
3777,2200000000,-22.28494323266952,14.73675261648664,1.688456175362849,5.333333e-09,8.888889e-10,7.111111e-09,0.0002333333
3778,2200000000,-19.93747883829085,14.49716534065194,1.698997771051949,5.333333e-09,9.444444e-10,7.111111e-09,0.0002333333
3779,2200000000,-18.13499251263303,14.26388923563304,1.709948284933382,5.333333e-09,1e-09,7.111111e-09,0.0002333333
3780,2200000000,-16.35185348828119,16.63823405231937,1.629494092045728,5.666667e-09,5e-10,7.111111e-09,0.0002333333
3781,2200000000,-18.9356863911061,16.34025360154795,1.638234744080825,5.666667e-09,5.555556e-10,7.111111e-09,0.0002333333
3782,2200000000,-22.31545158323426,16.0518999167185,1.647403473450502,5.666667e-09,6.111111e-10,7.111111e-09,0.0002333333
3783,2200000000,-27.34286137397984,15.77261155725769,1.656996284468914,5.666667e-09,6.666667e-10,7.111111e-09,0.0002333333
3784,2200000000,-36.63324019934552,15.50187149048391,1.667009083601527,5.666667e-09,7.222222e-10,7.111111e-09,0.0002333333
3785,2200000000,-32.34987161753616,15.23920297622209,1.677437683284418,5.666667e-09,7.777778e-10,7.111111e-09,0.0002333333
3786,2200000000,-25.84762132656145,14.98416583836566,1.688277805787351,5.666667e-09,8.333333e-10,7.111111e-09,0.0002333333
3787,2200000000,-22.22282654376847,14.73635309880694,1.699525087102925,5.666667e-09,8.888889e-10,7.111111e-09,0.0002333333
3788,2140000000,-19.88794795184721,14.1596190187625,1.660404397115361,5.666667e-09,9.444444e-10,7.111111e-09,0.0002333333
3789,2140000000,-18.10543126075427,13.92591730935709,1.670599611283627,5.666667e-09,1e-09,7.111111e-09,0.0002333333
3790,2140000000,-16.33471657472722,16.30604097805935,1.595587309400195,6e-09,5e-10,7.111111e-09,0.0002333333
3791,2140000000,-18.92208289952621,16.00742638942615,1.603720824313008,6e-09,5.555556e-10,7.111111e-09,0.0002333333
3792,2140000000,-22.31652334908217,15.71847911818968,1.612250008233871,6e-09,6.111111e-10,7.111111e-09,0.0002333333
3793,2140000000,-27.42672592228886,15.43863277585466,1.621171411428983,6e-09,6.666667e-10,7.111111e-09,0.0002333333
3794,2140000000,-38.12362330644066,15.16736610471676,1.63048149920925,6e-09,7.222222e-10,7.111111e-09,0.0002333333
3795,2140000000,-33.04551368639135,14.9041987413876,1.640176654987192,6e-09,7.777778e-10,7.111111e-09,0.0002333333
3796,2140000000,-26.02746833416528,14.64868738991927,1.650253183373356,6e-09,8.333333e-10,7.111111e-09,0.0002333333
3797,2140000000,-22.31210734086741,14.40042237512443,1.660707313299381,6e-09,8.888889e-10,7.111111e-09,0.0002333333
3798,2140000000,-19.8347947145815,14.15902454375175,1.671535201167385,6e-09,9.444444e-10,7.111111e-09,0.0002333333
3799,2080000000,-18.03741990315802,13.55438185237455,1.631664199844411,6e-09,1e-09,7.111111e-09,0.0002333333
3800,2980000000,-17.40876378676837,12.60960799469575,2.147056642645165,3e-09,5e-10,7.555556e-09,0.0002333333
3801,2920000000,-20.32274094452241,12.94846710339268,2.114399385365502,3e-09,5.555556e-10,7.555556e-09,0.0002333333
3802,2920000000,-24.29355515368162,12.66842546075584,2.132807734494999,3e-09,6.111111e-10,7.555556e-09,0.0002333333
3803,2920000000,-30.36803123525648,12.39663792462077,2.152166189950393,3e-09,6.666667e-10,7.555556e-09,0.0002333333
3804,2860000000,-43.83294610583757,12.76451640475871,2.117804293040714,3e-09,7.222222e-10,7.555556e-09,0.0002333333
3805,2860000000,-29.7089700747815,12.50943326620022,2.136709324273589,3e-09,7.777778e-10,7.555556e-09,0.0002333333
3806,2860000000,-24.29451163238838,12.26128207480747,2.156480511485847,3e-09,8.333333e-10,7.555556e-09,0.0002333333
3807,2800000000,-21.26737064630944,12.64571412062441,2.120402953487734,3e-09,8.888889e-10,7.555556e-09,0.0002333333
3808,2800000000,-19.11524866327977,12.41163703793862,2.139567057940237,3e-09,9.444444e-10,7.555556e-09,0.0002333333
3809,2800000000,-17.44600042421852,12.18345466755675,2.159521571536181,3e-09,1e-09,7.555556e-09,0.0002333333
3810,2800000000,-17.31810461684378,14.49460379587381,2.011294298256,3.333333e-09,5e-10,7.555556e-09,0.0002333333
3811,2800000000,-20.1510052579058,14.20509992841838,2.027210473083944,3.333333e-09,5.555556e-10,7.555556e-09,0.0002333333
3812,2800000000,-23.90918550821969,13.92442746790592,2.043982274485586,3.333333e-09,6.111111e-10,7.555556e-09,0.0002333333
3813,2740000000,-29.86633134769749,14.26463497371694,2.010293113291862,3.333333e-09,6.666667e-10,7.555556e-09,0.0002333333
3814,2740000000,-49.99824765736538,14.00181053862198,2.026537457667861,3.333333e-09,7.222222e-10,7.555556e-09,0.0002333333
3815,2740000000,-30.32111826197215,13.7463370610593,2.043564022014301,3.333333e-09,7.777778e-10,7.555556e-09,0.0002333333
3816,2740000000,-24.60739264860766,13.4978672550375,2.061359735092921,3.333333e-09,8.333333e-10,7.555556e-09,0.0002333333
3817,2680000000,-21.5262331886495,13.83785483504009,2.025067115651974,3.333333e-09,8.888889e-10,7.555556e-09,0.0002333333
3818,2680000000,-19.32601752658514,13.6035122461197,2.042152555658339,3.333333e-09,9.444444e-10,7.555556e-09,0.0002333333
3819,2680000000,-17.62539719584292,13.37510428462745,2.059941786190632,3.333333e-09,1e-09,7.555556e-09,0.0002333333
3820,2680000000,-17.15073057570142,15.68966193618645,1.927781672242233,3.666667e-09,5e-10,7.555556e-09,0.0002333333
3821,2680000000,-19.92660701078246,15.39975223037897,1.941939735919003,3.666667e-09,5.555556e-10,7.555556e-09,0.0002333333
3822,2680000000,-23.6017931668753,15.1187523867965,1.956853660617619,3.666667e-09,6.111111e-10,7.555556e-09,0.0002333333
3823,2680000000,-28.87555941191469,14.84619571359414,1.972512185437223,3.666667e-09,6.666667e-10,7.555556e-09,0.0002333333
3824,2620000000,-41.22288779213201,15.11902531984776,1.937657002659182,3.666667e-09,7.222222e-10,7.555556e-09,0.0002333333
3825,2620000000,-31.23986120628791,14.86330276789439,1.952635968444705,3.666667e-09,7.777778e-10,7.555556e-09,0.0002333333
3826,2620000000,-25.15117317003433,14.61461543866654,1.968297090046629,3.666667e-09,8.333333e-10,7.555556e-09,0.0002333333
3827,2620000000,-21.7334829488276,14.37262921711194,1.984629907020342,3.666667e-09,8.888889e-10,7.555556e-09,0.0002333333
3828,2560000000,-19.49919869775293,14.60312159682213,1.94765672405848,3.666667e-09,9.444444e-10,7.555556e-09,0.0002333333
3829,2560000000,-17.80108545118411,14.37450058656654,1.963165569600757,3.666667e-09,1e-09,7.555556e-09,0.0002333333
3830,2620000000,-16.94841890979155,16.22447565393911,1.892309607645439,4e-09,5e-10,7.555556e-09,0.0002333333
3831,2560000000,-19.61523986098687,16.4057921747869,1.858918746418745,4e-09,5.555556e-10,7.555556e-09,0.0002333333
3832,2560000000,-23.26561345810541,16.1244927329918,1.871835162916422,4e-09,6.111111e-10,7.555556e-09,0.0002333333
3833,2560000000,-28.9346181918373,15.85165605252308,1.885409184767548,4e-09,6.666667e-10,7.555556e-09,0.0002333333
3834,2560000000,-38.18274133600416,15.58684069231183,1.899631898388196,4e-09,7.222222e-10,7.555556e-09,0.0002333333
3835,2500000000,-30.7195256121985,15.70881911498065,1.864669623535257,4e-09,7.777778e-10,7.555556e-09,0.0002333333
3836,2500000000,-25.50906261205295,15.45985268810819,1.87810942382949,4e-09,8.333333e-10,7.555556e-09,0.0002333333
3837,2500000000,-22.10358900059678,15.21758661988914,1.892144469675406,4e-09,8.888889e-10,7.555556e-09,0.0002333333
3838,2500000000,-19.72288611079049,14.98170592665503,1.906766566365893,4e-09,9.444444e-10,7.555556e-09,0.0002333333
3839,2500000000,-17.92912998334494,14.75191469605272,1.921967359470439,4e-09,1e-09,7.555556e-09,0.0002333333
3840,2500000000,-16.80614065746672,17.07958684103118,1.81072118285864,4.333333e-09,5e-10,7.555556e-09,0.0002333333
3841,2500000000,-19.4248135751121,16.78724475377545,1.822888407852845,4.333333e-09,5.555556e-10,7.555556e-09,0.0002333333
3842,2500000000,-22.76850915252217,16.50411268627821,1.835670993747115,4.333333e-09,6.111111e-10,7.555556e-09,0.0002333333
3843,2440000000,-27.67008777565593,16.50474897376206,1.801454668952013,4.333333e-09,6.666667e-10,7.555556e-09,0.0002333333
3844,2440000000,-39.09560174198662,16.23956325563466,1.813456006825744,4.333333e-09,7.222222e-10,7.555556e-09,0.0002333333
3845,2440000000,-32.90556404348401,15.98196752110811,1.826022340613312,4.333333e-09,7.777778e-10,7.555556e-09,0.0002333333
3846,2440000000,-25.93941055730731,15.73157964815433,1.839146617994883,4.333333e-09,8.333333e-10,7.555556e-09,0.0002333333
3847,2440000000,-22.25372995258158,15.48804258896545,1.852821633172943,4.333333e-09,8.888889e-10,7.555556e-09,0.0002333333
3848,2440000000,-19.79106897179888,15.25102262429742,1.867040035593653,4.333333e-09,9.444444e-10,7.555556e-09,0.0002333333
3849,2380000000,-18.00911941873331,15.16917336009459,1.828939650625645,4.333333e-09,1e-09,7.555556e-09,0.0002333333
3850,2440000000,-16.60252528188132,17.35396762053763,1.776021520776867,4.666667e-09,5e-10,7.555556e-09,0.0002333333
3851,2380000000,-19.09532513397745,17.21854404737526,1.742784608777403,4.666667e-09,5.555556e-10,7.555556e-09,0.0002333333
3852,2380000000,-22.55380571908887,16.93498251493911,1.753363607742277,4.666667e-09,6.111111e-10,7.555556e-09,0.0002333333
3853,2380000000,-27.86730484462362,16.66006923576589,1.764477351492442,4.666667e-09,6.666667e-10,7.555556e-09,0.0002333333
3854,2380000000,-40.9772544875461,16.39333845942566,1.776119836539046,4.666667e-09,7.222222e-10,7.555556e-09,0.0002333333
3855,2380000000,-33.0484323445769,16.13435731982723,1.788284913794626,4.666667e-09,7.777778e-10,7.555556e-09,0.0002333333
3856,2380000000,-25.93295195356433,15.88272332391757,1.800966295672424,4.666667e-09,8.333333e-10,7.555556e-09,0.0002333333
3857,2380000000,-22.24077526647286,15.63806198023839,1.81415756324987,4.666667e-09,8.888889e-10,7.555556e-09,0.0002333333
3858,2320000000,-19.89678853983909,15.42844525922126,1.776221687990161,4.666667e-09,9.444444e-10,7.555556e-09,0.0002333333
3859,2320000000,-18.11928630051091,15.19726094369831,1.788438534618021,4.666667e-09,1e-09,7.555556e-09,0.0002333333
3860,2320000000,-16.4488487310657,17.54857849438633,1.697584464553634,5e-09,5e-10,7.555556e-09,0.0002333333
3861,2320000000,-19.04847170679464,17.25402973065494,1.707271854107242,5e-09,5.555556e-10,7.555556e-09,0.0002333333
3862,2320000000,-22.46275478036719,16.96882276150191,1.717458772561728,5e-09,6.111111e-10,7.555556e-09,0.0002333333
3863,2320000000,-27.59108432198033,16.69243061697518,1.728140033762807,5e-09,6.666667e-10,7.555556e-09,0.0002333333
3864,2320000000,-37.4618150639144,16.4243657606258,1.739310320847374,5e-09,7.222222e-10,7.555556e-09,0.0002333333
3865,2320000000,-32.30529955333464,16.16417679570284,1.750964192013465,5e-09,7.777778e-10,7.555556e-09,0.0002333333
3866,2320000000,-25.79066809254668,15.91144540743384,1.76309608634259,5e-09,8.333333e-10,7.555556e-09,0.0002333333
3867,2260000000,-22.35735020864588,15.58039422494411,1.725706329221937,5e-09,8.888889e-10,7.555556e-09,0.0002333333
3868,2260000000,-19.9882446092085,15.34207084884551,1.736857622225602,5e-09,9.444444e-10,7.555556e-09,0.0002333333
3869,2260000000,-18.17494454581056,15.10998334401185,1.74844881564773,5e-09,1e-09,7.555556e-09,0.0002333333
3870,2260000000,-16.39922590759644,17.4700651183407,1.663015825019793,5.333333e-09,5e-10,7.555556e-09,0.0002333333
3871,2260000000,-18.97953525010292,17.17400993569603,1.672248824580744,5.333333e-09,5.555556e-10,7.555556e-09,0.0002333333
3872,2260000000,-22.34717648151061,16.88744068194542,1.681943467250439,5.333333e-09,6.111111e-10,7.555556e-09,0.0002333333
3873,2260000000,-27.30846999504845,16.60981151126564,1.69209519691148,5.333333e-09,6.666667e-10,7.555556e-09,0.0002333333
3874,2260000000,-35.7233746857607,16.34061887432599,1.702699344926784,5.333333e-09,7.222222e-10,7.555556e-09,0.0002333333
3875,2260000000,-31.85427451165668,16.07939773419155,1.713751134825968,5.333333e-09,7.777778e-10,7.555556e-09,0.0002333333
3876,2260000000,-25.71935043947446,15.82571811076274,1.725245687046929,5.333333e-09,8.333333e-10,7.555556e-09,0.0002333333
3877,2200000000,-22.40217804574258,15.39529590405163,1.687411673824794,5.333333e-09,8.888889e-10,7.555556e-09,0.0002333333
3878,2200000000,-20.01443266620495,15.15619722070754,1.697896757386363,5.333333e-09,9.444444e-10,7.555556e-09,0.0002333333
3879,2200000000,-18.19241710975721,14.92338695749939,1.708789479898926,5.333333e-09,1e-09,7.555556e-09,0.0002333333
3880,2200000000,-16.35510264965828,17.29154124471695,1.62881046168941,5.666667e-09,5e-10,7.555556e-09,0.0002333333
3881,2200000000,-18.92670141424279,16.99431839224175,1.637504149057186,5.666667e-09,5.555556e-10,7.555556e-09,0.0002333333
3882,2200000000,-22.2785959196846,16.70667979977267,1.646624467599518,5.666667e-09,6.111111e-10,7.555556e-09,0.0002333333
3883,2200000000,-27.20828172317734,16.42806717830087,1.656167450176796,5.666667e-09,6.666667e-10,7.555556e-09,0.0002333333
3884,2200000000,-35.66490340946307,16.15796639008832,1.66612903235142,5.666667e-09,7.222222e-10,7.555556e-09,0.0002333333
3885,2200000000,-32.05081518873555,15.89590334972202,1.676505056168467,5.666667e-09,7.777778e-10,7.555556e-09,0.0002333333
3886,2200000000,-25.81087451422903,15.64144031330142,1.687291273979077,5.666667e-09,8.333333e-10,7.555556e-09,0.0002333333
3887,2140000000,-22.32881211313674,15.13088211310276,1.649536676257393,5.666667e-09,8.888889e-10,7.555556e-09,0.0002333333
3888,2140000000,-19.98121874144287,14.89122823468548,1.659295763310508,5.666667e-09,9.444444e-10,7.555556e-09,0.0002333333
3889,2140000000,-18.17601783300828,14.65789220282355,1.669432560246781,5.666667e-09,1e-09,7.555556e-09,0.0002333333
3890,2140000000,-16.31717548760949,17.0331470036584,1.594899904218857,6e-09,5e-10,7.555556e-09,0.0002333333
3891,2140000000,-18.88945986322785,16.73511584562961,1.602986076281879,6e-09,5.555556e-10,7.555556e-09,0.0002333333
3892,2140000000,-22.25279682122061,16.44672212300037,1.611466443890761,6e-09,6.111111e-10,7.555556e-09,0.0002333333
3893,2140000000,-27.26742543058521,16.16740133664789,1.620337584133328,6e-09,6.666667e-10,7.555556e-09,0.0002333333
3894,2140000000,-37.08243605538812,15.89663401763581,1.629595989681609,6e-09,7.222222e-10,7.555556e-09,0.0002333333
3895,2140000000,-32.94891343926776,15.63394148481827,1.639238071812834,6e-09,7.777778e-10,7.555556e-09,0.0002333333
3896,2140000000,-26.06705753702463,15.37888201663503,1.64926016347348,6e-09,8.333333e-10,7.555556e-09,0.0002333333
3897,2140000000,-22.35559882206135,15.13104740644107,1.659658522365692,6e-09,8.888889e-10,7.555556e-09,0.0002333333
3898,2140000000,-19.87491624895644,14.89005986747421,1.670429334063429,6e-09,9.444444e-10,7.555556e-09,0.0002333333
3899,2080000000,-18.11568383497882,14.33456097674751,1.630488755177006,6e-09,1e-09,7.555556e-09,0.0002333333
3900,2980000000,-17.44818247090677,12.13212848819654,2.146529746196675,3e-09,5e-10,8e-09,0.0002333333
3901,2920000000,-20.38453362729194,12.46241623373242,2.113832853486513,3e-09,5.555556e-10,8e-09,0.0002333333
3902,2920000000,-24.40082238641575,12.18218671674882,2.132205381307814,3e-09,6.111111e-10,8e-09,0.0002333333
3903,2920000000,-30.61485757396375,11.91021658188208,2.151527146022687,3e-09,6.666667e-10,8e-09,0.0002333333
3904,2860000000,-42.80969710761067,12.27574663622022,2.117120918461372,3e-09,7.222222e-10,8e-09,0.0002333333
3905,2860000000,-29.48750864689062,12.02051741437187,2.13598710158885,3e-09,7.777778e-10,8e-09,0.0002333333
3906,2860000000,-24.18072146935443,11.77222293449933,2.155718637999237,3e-09,8.333333e-10,8e-09,0.0002333333
3907,2800000000,-21.16605742282839,12.16339178205873,2.119591793240432,3e-09,8.888889e-10,8e-09,0.0002333333
3908,2800000000,-19.03795057592858,11.92921008226027,2.138714081150725,3e-09,9.444444e-10,8e-09,0.0002333333
3909,2800000000,-17.38344129580391,11.7009237001635,2.158626035519064,3e-09,1e-09,8e-09,0.0002333333
3910,2800000000,-17.38599778325739,14.01328577632311,2.010755420442703,3.333333e-09,5e-10,8e-09,0.0002333333
3911,2800000000,-20.24770428896725,13.72365816584887,2.02663586398489,3.333333e-09,5.555556e-10,8e-09,0.0002333333
3912,2800000000,-24.06386632132192,13.44285989980585,2.043370971614803,3.333333e-09,6.111111e-10,8e-09,0.0002333333
3913,2740000000,-30.1626981650057,13.80199227117355,2.009637966666287,3.333333e-09,6.666667e-10,8e-09,0.0002333333
3914,2740000000,-48.20619227157892,13.53911278811738,2.025843344573055,3.333333e-09,7.222222e-10,8e-09,0.0002333333
3915,2740000000,-29.99467827031344,13.28357908353221,2.042830037686329,3.333333e-09,7.777778e-10,8e-09,0.0002333333
3916,2740000000,-24.4416553294164,13.03504505575548,2.060585013646367,3.333333e-09,8.333333e-10,8e-09,0.0002333333
3917,2680000000,-21.39499972651027,13.41087438329286,2.024242025964412,3.333333e-09,8.888889e-10,8e-09,0.0002333333
3918,2680000000,-19.22513254183168,13.17653667344899,2.041284453011128,3.333333e-09,9.444444e-10,8e-09,0.0002333333
3919,2680000000,-17.54371568587787,12.94812695900911,2.059029855451166,3.333333e-09,1e-09,8e-09,0.0002333333
3920,2680000000,-17.25047715253581,15.2625050822048,1.927235432709886,3.666667e-09,5e-10,8e-09,0.0002333333
3921,2680000000,-20.06171207952017,14.97265561101252,1.941356988195936,3.666667e-09,5.555556e-10,8e-09,0.0002333333
3922,2680000000,-23.80414171593081,14.69169950466531,1.956233385742415,3.666667e-09,6.111111e-10,8e-09,0.0002333333
3923,2680000000,-29.21415776114264,14.41917275697968,1.971853400815549,3.666667e-09,6.666667e-10,8e-09,0.0002333333
3924,2620000000,-41.65330739274633,14.74824560209206,1.936952053785279,3.666667e-09,7.222222e-10,8e-09,0.0002333333
3925,2620000000,-30.77369608263809,14.49265640811938,1.951890159670766,3.666667e-09,7.777778e-10,8e-09,0.0002333333
3926,2620000000,-24.91925514110141,14.24408586722226,1.967509486338227,3.666667e-09,8.333333e-10,8e-09,0.0002333333
3927,2620000000,-21.58006354807654,14.00220194047376,1.983799609322849,3.666667e-09,8.888889e-10,8e-09,0.0002333333
3928,2560000000,-19.39215770585729,14.31362774400961,1.946773380264168,3.666667e-09,9.444444e-10,8e-09,0.0002333333
3929,2560000000,-17.71281195949815,14.08520061276189,1.962237156860265,3.666667e-09,1e-09,8e-09,0.0002333333
3930,2620000000,-17.06435756661235,15.85303272492859,1.891760575705934,4e-09,5e-10,8e-09,0.0002333333
3931,2560000000,-19.78314320419529,16.11409815039821,1.858327753208927,4e-09,5.555556e-10,8e-09,0.0002333333
3932,2560000000,-23.50791320105933,15.83315332369389,1.871205858998918,4e-09,6.111111e-10,8e-09,0.0002333333
3933,2560000000,-29.35777427532872,15.56063710934845,1.88474052274714,4e-09,6.666667e-10,8e-09,0.0002333333
3934,2560000000,-38.16654283888413,15.29611210634846,1.898922864324939,4e-09,7.222222e-10,8e-09,0.0002333333
3935,2500000000,-30.4700733857984,15.52377735706648,1.863911838055559,4e-09,7.777778e-10,8e-09,0.0002333333
3936,2500000000,-25.29514219810535,15.27520525024672,1.877308832317347,4e-09,8.333333e-10,8e-09,0.0002333333
3937,2500000000,-21.95037919932881,15.03330387791794,1.891300096259932,4e-09,8.888889e-10,8e-09,0.0002333333
3938,2500000000,-19.60643264238907,14.79776116053662,1.905877468250076,4e-09,9.444444e-10,8e-09,0.0002333333
3939,2500000000,-17.83605621349666,14.56828374760497,1.921032627211157,4e-09,1e-09,8e-09,0.0002333333
3940,2500000000,-16.94019326198758,16.89165614268114,1.810164768756463,4.333333e-09,5e-10,8e-09,0.0002333333
3941,2500000000,-19.58941550978393,16.59989653176577,1.822294333185345,4.333333e-09,5.555556e-10,8e-09,0.0002333333
3942,2500000000,-22.9767214430649,16.31729747706667,1.835038169394207,4.333333e-09,6.111111e-10,8e-09,0.0002333333
3943,2440000000,-28.11501631629407,16.44579461741725,1.800775917785853,4.333333e-09,6.666667e-10,8e-09,0.0002333333
3944,2440000000,-40.85977417725221,16.18122473729172,1.812736027412702,4.333333e-09,7.222222e-10,8e-09,0.0002333333
3945,2440000000,-32.39573697562982,15.92420106286336,1.825260077955317,4.333333e-09,7.777778e-10,8e-09,0.0002333333
3946,2440000000,-25.68814037076702,15.67434566991864,1.838341048027734,4.333333e-09,8.333333e-10,8e-09,0.0002333333
3947,2440000000,-22.09223040848099,15.43130521780089,1.851971763146459,4.333333e-09,8.888889e-10,8e-09,0.0002333333
3948,2440000000,-19.67370991478472,15.19474926984671,1.86614490439592,4.333333e-09,9.444444e-10,8e-09,0.0002333333
3949,2380000000,-17.96850754092511,15.25671678153987,1.827988250662143,4.333333e-09,1e-09,8e-09,0.0002333333
3950,2440000000,-16.72342488719482,17.2923083817604,1.77546213846112,4.666667e-09,5e-10,8e-09,0.0002333333
3951,2380000000,-19.25275062377683,17.29993745792886,1.742182090913836,4.666667e-09,5.555556e-10,8e-09,0.0002333333
3952,2380000000,-22.7668947029464,17.01722585471718,1.752721641520678,4.666667e-09,6.111111e-10,8e-09,0.0002333333
3953,2380000000,-28.21478975512932,16.74310328873889,1.763794807016565,4.666667e-09,6.666667e-10,8e-09,0.0002333333
3954,2380000000,-41.65815229126693,16.47710964653512,1.77539561253775,4.666667e-09,7.222222e-10,8e-09,0.0002333333
3955,2380000000,-32.39071550481063,16.21881704291741,1.787517938082161,4.666667e-09,7.777778e-10,8e-09,0.0002333333
3956,2380000000,-25.6750114925083,15.9678273969749,1.800155525567624,4.666667e-09,8.333333e-10,8e-09,0.0002333333
3957,2320000000,-22.17627533427338,15.89884498274421,1.763615441073251,4.666667e-09,8.888889e-10,8e-09,0.0002333333
3958,2320000000,-19.87622186300331,15.6621109964555,1.775311144512209,4.666667e-09,9.444444e-10,8e-09,0.0002333333
3959,2320000000,-18.09835652246779,15.43150292840185,1.787480614977854,4.666667e-09,1e-09,8e-09,0.0002333333
3960,2320000000,-16.55034192774232,17.7751369126034,1.697017457743086,5e-09,5e-10,8e-09,0.0002333333
3961,2320000000,-19.16724272758452,17.48157128830037,1.706666174210481,5e-09,5.555556e-10,8e-09,0.0002333333
3962,2320000000,-22.60874074153325,17.19728109466695,1.716813245713588,5e-09,6.111111e-10,8e-09,0.0002333333
3963,2320000000,-27.77051574472164,16.92174551678183,1.727453512813505,5e-09,6.666667e-10,8e-09,0.0002333333
3964,2320000000,-36.97566475405367,16.65448247609843,1.738581685850487,5e-09,7.222222e-10,8e-09,0.0002333333
3965,2320000000,-31.67057342086879,16.39504542620124,1.750192350675482,5e-09,7.777778e-10,8e-09,0.0002333333
3966,2260000000,-25.66075312460915,16.19641149890437,1.714175815747116,5e-09,8.333333e-10,8e-09,0.0002333333
3967,2260000000,-22.38421797769482,15.95218078582811,1.72483652334394,5e-09,8.888889e-10,8e-09,0.0002333333
3968,2260000000,-19.9968084784115,15.7144655167979,1.735940940364617,5e-09,9.444444e-10,8e-09,0.0002333333
3969,2260000000,-18.17807144999527,15.48295397653878,1.747484212608489,5e-09,1e-09,8e-09,0.0002333333
3970,2260000000,-16.46812119285367,17.83538890975702,1.662445869410357,5.333333e-09,5e-10,8e-09,0.0002333333
3971,2260000000,-19.05347425975206,17.54030080479788,1.671639835742376,5.333333e-09,5.555556e-10,8e-09,0.0002333333
3972,2260000000,-22.42338137664685,17.25463670627537,1.681294252839871,5.333333e-09,6.111111e-10,8e-09,0.0002333333
3973,2260000000,-27.34805684795919,16.97785622607869,1.69140458987959,5.333333e-09,6.666667e-10,8e-09,0.0002333333
3974,2260000000,-35.04199419388652,16.7094606879129,1.701966203991921,5.333333e-09,7.222222e-10,8e-09,0.0002333333
3975,2260000000,-31.29202569372721,16.44898941317016,1.712974344913103,5.333333e-09,7.777778e-10,8e-09,0.0002333333
3976,2200000000,-25.81082408875341,16.13316882299052,1.676509196047412,5.333333e-09,8.333333e-10,8e-09,0.0002333333
3977,2200000000,-22.46998368599339,15.8880469848415,1.686536101820632,5.333333e-09,8.888889e-10,8e-09,0.0002333333
3978,2200000000,-20.05406372095829,15.64950450045658,1.69697380204505,5.333333e-09,9.444444e-10,8e-09,0.0002333333
3979,2200000000,-18.22035473153506,15.41722258004153,1.707818067452212,5.333333e-09,1e-09,8e-09,0.0002333333
3980,2200000000,-16.39230207846559,17.77837107236144,1.6282374401447,5.666667e-09,5e-10,8e-09,0.0002333333
3981,2200000000,-18.96010293642566,17.48202300737912,1.636891755464223,5.666667e-09,5.555556e-10,8e-09,0.0002333333
3982,2200000000,-22.29849626715758,17.1952061325307,1.64597148877399,5.666667e-09,6.111111e-10,8e-09,0.0002333333
3983,2200000000,-27.15886326297949,16.91736655777074,1.655472696794078,5.666667e-09,6.666667e-10,8e-09,0.0002333333
3984,2200000000,-34.88823798934692,16.64799410966504,1.665391339405141,5.666667e-09,7.222222e-10,8e-09,0.0002333333
3985,2200000000,-31.58361578737017,16.38661827802255,1.675723283401741,5.666667e-09,7.777778e-10,8e-09,0.0002333333
3986,2200000000,-25.68390331958123,16.13280454688521,1.686464306278873,5.666667e-09,8.333333e-10,8e-09,0.0002333333
3987,2140000000,-22.43401907855343,15.72100992947789,1.648655204876728,5.666667e-09,8.888889e-10,8e-09,0.0002333333
3988,2140000000,-20.04895333119025,15.4818259109329,1.658366414088425,5.666667e-09,9.444444e-10,8e-09,0.0002333333
3989,2140000000,-18.225958953049,15.24893762471495,1.668454228737088,5.666667e-09,1e-09,8e-09,0.0002333333
3990,2140000000,-16.3284958680886,17.61825089658721,1.59432371529637,6e-09,5e-10,8e-09,0.0002333333
3991,2140000000,-18.89228006595029,17.32094979437741,1.602370198005622,6e-09,5.555556e-10,8e-09,0.0002333333
3992,2140000000,-22.235741451385,17.03324465302214,1.610809640166836,6e-09,6.111111e-10,8e-09,0.0002333333
